name,#commits,first commit,last commit,project life time (s),#contributors,online,included,stars,URL
HaoWeiChu/CFD,20,2023-03-03T07:36:19,2023-03-14T09:53:32,11.095289351851852,2,True,True,1,https://github.com/HaoWeiChu/CFD
HaoqingLi/RTK_Edits,13,2019-05-21T18:26:04,2019-07-25T15:42:50,64.88664351851853,2,True,True,5,https://github.com/HaoqingLi/RTK_Edits
HaowenWeiJohn/SignalFeatureExtraction,30,2021-06-23T23:50:51,2021-07-02T22:17:22,8.935081018518519,4,True,True,1,https://github.com/HaowenWeiJohn/SignalFeatureExtraction
HaoyunXu/ME231-Final-Project,30,2018-12-05T22:09:47,2018-12-30T00:09:00,24.08278935185185,6,True,True,1,https://github.com/HaoyunXu/ME231-Final-Project
HappyUncle/KCF_IOU_Tracker,13,2019-04-14T08:06:52,2020-08-21T03:31:14,494.808587962963,2,True,True,6,https://github.com/HappyUncle/KCF_IOU_Tracker
HaranathM/RADAR_Project,13,2019-08-31T17:36:42,2019-11-13T06:05:27,73.51996527777777,3,True,True,5,https://github.com/HaranathM/RADAR_Project
Harding-Lab/enigma-ataxia,17,2020-08-28T04:22:18,2022-03-28T02:51:31,576.9369560185186,2,True,True,2,https://github.com/Harding-Lab/enigma-ataxia
Hareesh-Ravi/Image-Filtering-Detection,9,2019-08-20T16:09:23,2019-08-25T16:41:42,5.0224421296296295,2,True,True,2,https://github.com/Hareesh-Ravi/Image-Filtering-Detection
HarlinLee/gtvMBO-public,19,2019-11-04T22:48:28,2020-09-23T02:52:45,323.1696412037037,2,True,True,6,https://github.com/HarlinLee/gtvMBO-public
HarmonizedMRI/B0shimming,30,2021-04-16T19:56:14,2022-06-07T20:22:17,417.0180902777778,4,True,True,5,https://github.com/HarmonizedMRI/B0shimming
Harold2828/Genetic-Algorithm-with-Matlab,30,2021-07-16T17:20:52,2021-08-01T03:20:07,15.416145833333331,2,True,True,1,https://github.com/Harold2828/Genetic-Algorithm-with-Matlab
HarryEH/Ant-Colony-ABM,30,2018-05-14T00:57:34,2019-12-30T16:53:48,595.664050925926,3,True,True,2,https://github.com/HarryEH/Ant-Colony-ABM
HarryGifford/601_hws,30,2014-12-16T00:31:22,2018-04-12T06:53:53,1213.265636574074,3,True,True,1,https://github.com/HarryGifford/601_hws
HarryWei530/Drone_Sim_Cooper,22,2019-11-07T00:00:30,2020-03-13T22:20:57,127.93086805555556,3,True,True,1,https://github.com/HarryWei530/Drone_Sim_Cooper
Harshaiitm/Pseudo-Spectral-Method-for-OCPs,30,2023-10-13T04:51:45,2024-02-15T05:41:52,125.03480324074074,2,True,True,1,https://github.com/Harshaiitm/Pseudo-Spectral-Method-for-OCPs
Harshal91/model_autonomous_navigation_mars_rover,10,2023-04-06T20:26:27,2023-05-09T20:00:34,32.982025462962966,3,True,True,1,https://github.com/Harshal91/model_autonomous_navigation_mars_rover
HartharnSam/ISWLabToolkit,30,2023-02-09T09:22:54,2024-01-16T13:19:58,341.16462962962964,3,True,True,2,https://github.com/HartharnSam/ISWLabToolkit
HartharnSam/ISW_FloatMotionModel,28,2022-03-11T10:57:57,2023-08-21T14:01:57,528.1277777777777,3,True,True,1,https://github.com/HartharnSam/ISW_FloatMotionModel
HartharnSam/SPINS_energetics,19,2022-07-12T16:15:19,2023-02-15T16:01:39,217.99050925925928,3,True,True,1,https://github.com/HartharnSam/SPINS_energetics
HartharnSam/SPINS_usp,30,2023-03-22T16:27:47,2024-02-12T15:37:39,326.9651851851852,2,True,True,1,https://github.com/HartharnSam/SPINS_usp
HartharnSam/SPINSmatlabCopy,30,2021-08-27T18:08:58,2024-01-16T10:50:35,871.6955671296296,5,True,True,2,https://github.com/HartharnSam/SPINSmatlabCopy
HaruoHosoya/gvae,9,2018-10-23T05:23:33,2018-10-30T06:54:37,7.063240740740741,2,True,True,4,https://github.com/HaruoHosoya/gvae
HarvardPaleomag/QDMlab,30,2022-06-23T20:00:20,2023-08-21T13:49:14,423.7422916666667,2,True,True,3,https://github.com/HarvardPaleomag/QDMlab
HarveyLab/Acquisition2P_class,30,2017-04-06T20:53:16,2019-04-12T18:54:26,735.9174768518518,4,True,True,8,https://github.com/HarveyLab/Acquisition2P_class
HarveyLab/helperFunctions,30,2015-04-30T14:43:23,2017-03-09T20:20:47,679.2343055555556,2,True,True,2,https://github.com/HarveyLab/helperFunctions
HasanShaukat/introduction-to-MATLAB,13,2018-08-07T15:02:53,2019-07-28T10:25:11,354.8071527777778,2,True,True,1,https://github.com/HasanShaukat/introduction-to-MATLAB
Hashim-K/EPO-4,30,2021-06-10T09:13:54,2021-06-18T13:11:58,8.165324074074075,3,True,True,1,https://github.com/Hashim-K/EPO-4
Hassan-Elseoudy/MATLAB-Sessions,9,2018-02-22T02:45:18,2018-05-17T10:10:51,84.30940972222223,2,True,True,1,https://github.com/Hassan-Elseoudy/MATLAB-Sessions
HdspUIS/FeatureFusionHDSP_UIS,8,2019-04-11T15:25:26,2019-04-22T14:11:29,10.948645833333334,2,True,True,4,https://github.com/HdspUIS/FeatureFusionHDSP_UIS
HeBECANU/Core_BEC_Analysis,30,2020-08-13T05:07:56,2021-11-05T01:12:39,448.8366087962963,3,True,True,1,https://github.com/HeBECANU/Core_BEC_Analysis
HeBECANU/hebec_mag_trap,30,2019-01-28T15:19:38,2019-08-12T04:47:14,195.5608333333333,2,True,True,1,https://github.com/HeBECANU/hebec_mag_trap
HeSunPU/FPWCmatlab,9,2018-11-06T19:52:45,2020-03-18T14:38:06,497.78149305555553,4,True,True,2,https://github.com/HeSunPU/FPWCmatlab
HealeyLab/KS-analysis,30,2020-02-14T19:25:11,2020-11-17T21:25:13,277.0833564814815,2,True,True,1,https://github.com/HealeyLab/KS-analysis
HearyShen/PlateRecognition,7,2017-03-16T13:57:20,2020-03-03T04:21:05,1082.599826388889,2,True,True,1,https://github.com/HearyShen/PlateRecognition
HebiRobotics/hebi-matlab-examples,30,2020-06-29T19:13:39,2023-05-03T17:20:18,1037.9212847222225,4,True,True,21,https://github.com/HebiRobotics/hebi-matlab-examples
Hecoz/Multi-Project-Learning,30,2018-04-22T04:19:45,2018-05-22T09:33:43,30.218032407407406,2,True,True,2,https://github.com/Hecoz/Multi-Project-Learning
HeinzLabPurdue/SSTAneural-paper,17,2020-07-10T14:53:19,2021-03-02T02:43:49,234.4934027777778,4,True,True,2,https://github.com/HeinzLabPurdue/SSTAneural-paper
HelenaFP/NeuroDive,30,2023-03-20T13:31:39,2023-08-31T10:56:33,163.8922916666667,4,True,True,1,https://github.com/HelenaFP/NeuroDive
HelmchenLabSoftware/OCIA,7,2016-08-26T16:27:12,2017-11-09T13:01:49,439.8573726851852,2,True,True,2,https://github.com/HelmchenLabSoftware/OCIA
Hemadityamalla/Three-body-problem,5,2023-02-12T08:13:56,2023-02-24T10:24:11,12.090451388888887,2,True,True,1,https://github.com/Hemadityamalla/Three-body-problem
HendrikMuenster/flexBox,30,2017-06-16T17:59:19,2018-04-03T11:06:25,290.7132638888889,4,True,True,14,https://github.com/HendrikMuenster/flexBox
HendrikMuenster/superResolution,30,2017-03-23T17:04:24,2017-08-10T14:11:00,139.87958333333333,2,True,True,5,https://github.com/HendrikMuenster/superResolution
HennesHajduk/PrecMatSimplex,7,2020-06-03T12:06:41,2021-03-12T08:56:36,281.8679976851852,2,True,True,1,https://github.com/HennesHajduk/PrecMatSimplex
HennyJie/BrainGB,30,2022-08-10T15:08:36,2024-01-29T18:45:05,537.1503356481481,4,True,True,145,https://github.com/HennyJie/BrainGB
Henricus-Basien/F16Sim,30,2018-12-16T16:14:08,2018-12-20T23:43:01,4.311724537037037,2,True,True,8,https://github.com/Henricus-Basien/F16Sim
HenriqueRicardoFigueira/processamentoImagem,23,2018-08-20T23:01:13,2018-11-26T16:33:42,97.7308912037037,3,True,True,6,https://github.com/HenriqueRicardoFigueira/processamentoImagem
Henvezz95/Perona-Malik-Diffusion,25,2021-01-04T18:05:45,2022-03-20T17:56:20,439.9934606481481,2,True,True,1,https://github.com/Henvezz95/Perona-Malik-Diffusion
Hephaest/2019ICM-D,16,2019-07-19T06:36:46,2020-12-19T08:40:28,519.0859027777777,2,True,True,3,https://github.com/Hephaest/2019ICM-D
Heptoxide/COBRA-HybridDev,19,2016-10-07T01:04:20,2017-06-01T19:15:10,237.75752314814807,2,True,True,2,https://github.com/Heptoxide/COBRA-HybridDev
HermannSipowa/CooperativeLocalization_JGCDPaper,25,2020-09-22T21:57:16,2020-10-09T02:59:31,16.209895833333334,2,True,True,2,https://github.com/HermannSipowa/CooperativeLocalization_JGCDPaper
HernandezGarciaLab/MATLAB_repo,30,2023-01-26T17:19:48,2023-10-05T17:37:28,252.0122685185185,2,True,True,2,https://github.com/HernandezGarciaLab/MATLAB_repo
Herseninstituut/Socialbrainlab,25,2019-07-05T13:49:11,2021-09-23T11:29:05,810.9027083333333,2,True,True,3,https://github.com/Herseninstituut/Socialbrainlab
Hesham-Hesham/HIL-Rotary-Inverted-Pendulum,21,2022-12-28T21:19:13,2023-04-30T17:48:39,122.85377314814816,2,True,True,1,https://github.com/Hesham-Hesham/HIL-Rotary-Inverted-Pendulum
Heterogeneity-WG/age_struct_malaria_simulation,30,2023-08-15T18:36:08,2024-02-14T18:19:49,182.98866898148148,3,True,True,1,https://github.com/Heterogeneity-WG/age_struct_malaria_simulation
HevertonLemos/test-package-pmu,10,2017-11-10T00:22:57,2019-05-26T01:42:19,562.0551157407407,2,True,True,1,https://github.com/HevertonLemos/test-package-pmu
HiPCTProject/Tomo_Recon,5,2021-09-13T08:34:01,2023-07-06T13:58:21,661.2252314814815,2,True,True,6,https://github.com/HiPCTProject/Tomo_Recon
HiYx/SlamForDiploma,28,2019-05-24T07:35:15,2021-11-25T06:06:01,915.9380324074074,3,True,True,1,https://github.com/HiYx/SlamForDiploma
HidekiKawahara/CAPRICEP,30,2021-03-12T19:40:14,2023-11-02T02:09:02,964.27,2,True,True,28,https://github.com/HidekiKawahara/CAPRICEP
HidekiKawahara/FVN,30,2020-01-06T01:34:54,2020-08-12T10:44:59,219.38200231481483,2,True,True,36,https://github.com/HidekiKawahara/FVN
HidekiKawahara/SafeguardingTestSounds,19,2021-12-22T02:57:39,2022-08-05T02:03:54,225.96267361111111,2,True,True,11,https://github.com/HidekiKawahara/SafeguardingTestSounds
HidekiKawahara/SparkNG,22,2017-10-09T09:06:56,2021-03-04T15:13:55,1242.254849537037,2,True,True,53,https://github.com/HidekiKawahara/SparkNG
HidekiKawahara/YANGstraight_source,30,2018-12-24T12:22:41,2019-08-20T14:58:29,239.10819444444445,2,True,True,32,https://github.com/HidekiKawahara/YANGstraight_source
HidekiKawahara/voiceRTFB,24,2019-07-14T04:19:35,2023-06-13T10:37:03,1430.2621296296295,2,True,True,15,https://github.com/HidekiKawahara/voiceRTFB
HidekiKawahara/worldGUItools,20,2022-03-07T17:20:58,2023-06-19T17:34:50,469.0096296296296,2,True,True,12,https://github.com/HidekiKawahara/worldGUItools
HiroIshida/robust-tube-mpc,30,2020-05-17T12:16:08,2020-11-21T07:53:59,187.8179513888889,2,True,True,334,https://github.com/HiroIshida/robust-tube-mpc
Hiroo-Miyata/templeteWorkspace,19,2022-10-31T16:50:06,2023-08-25T03:13:17,297.4327662037037,2,True,True,1,https://github.com/Hiroo-Miyata/templeteWorkspace
Histo-cytometry/Chrysalis,16,2018-03-05T01:55:02,2019-01-30T03:33:41,331.06850694444444,2,True,True,4,https://github.com/Histo-cytometry/Chrysalis
Hiuyu/cancer_genomics,30,2016-10-29T02:55:44,2017-06-22T01:14:06,235.92942129629628,2,True,True,2,https://github.com/Hiuyu/cancer_genomics
Hjorthmedh/RGCmorphology,30,2015-03-12T13:58:28,2018-09-17T12:19:52,1284.9315277777778,2,True,True,2,https://github.com/Hjorthmedh/RGCmorphology
HoHongYeung/Group-13-Intro-Computer-Eng,30,2022-10-01T21:15:03,2022-10-21T13:16:11,19.667453703703703,3,True,True,3,https://github.com/HoHongYeung/Group-13-Intro-Computer-Eng
Hoang-Trung-Le/ShipSimulation,30,2022-10-17T13:12:03,2023-01-20T16:28:18,95.13628472222224,4,True,True,4,https://github.com/Hoang-Trung-Le/ShipSimulation
Hochgeschwender-Lab/SpikeTurnpike,28,2023-07-14T18:12:37,2024-02-12T00:46:50,212.2737615740741,6,True,True,1,https://github.com/Hochgeschwender-Lab/SpikeTurnpike
Hoda233/Amplitude-Modulation,28,2023-01-29T00:12:14,2023-02-04T01:36:58,6.058842592592592,2,True,True,2,https://github.com/Hoda233/Amplitude-Modulation
Hoda233/DigitalCommunication-Quantization,7,2023-06-13T15:51:22,2023-06-18T18:58:21,5.129849537037037,2,True,True,1,https://github.com/Hoda233/DigitalCommunication-Quantization
HoddPark/MATLAB,10,2021-02-11T08:38:58,2021-04-05T07:45:31,52.96288194444445,2,True,True,1,https://github.com/HoddPark/MATLAB
Hofsmo/vectorFitting,30,2016-02-04T16:36:19,2017-02-20T08:57:57,381.6816898148148,2,True,True,7,https://github.com/Hofsmo/vectorFitting
HohlbeinLab/anaDDA,30,2020-05-19T10:10:11,2023-02-09T23:45:16,996.5660300925924,4,True,True,2,https://github.com/HohlbeinLab/anaDDA
HongguangZhang/ZSKL-cvpr18-master,10,2019-03-15T04:58:01,2019-07-01T10:09:57,108.21662037037036,2,True,True,5,https://github.com/HongguangZhang/ZSKL-cvpr18-master
Hongjikim/PiCo_exp,30,2018-09-11T16:30:46,2019-03-27T14:52:24,196.9316898148148,2,True,True,1,https://github.com/Hongjikim/PiCo_exp
HongminWu/BP-AR-HMM,5,2017-01-05T12:32:21,2017-05-27T12:22:06,141.99288194444443,2,True,True,7,https://github.com/HongminWu/BP-AR-HMM
HongminWu/HDPHMM_HDPSLDS,8,2017-04-17T10:48:53,2017-05-27T11:08:18,40.0134837962963,2,True,True,1,https://github.com/HongminWu/HDPHMM_HDPSLDS
HongyiFan/minimalInstability,7,2021-12-12T19:01:35,2024-01-04T22:31:23,753.1456944444444,3,True,True,4,https://github.com/HongyiFan/minimalInstability
HoomanTahmasebipour/Autonomous-Rover,30,2020-11-26T19:40:51,2020-12-03T07:53:03,6.508472222222222,3,True,True,1,https://github.com/HoomanTahmasebipour/Autonomous-Rover
Hopwork/Simglucose_matlab,14,2020-11-26T05:34:54,2020-12-11T01:32:59,14.832002314814815,2,True,True,1,https://github.com/Hopwork/Simglucose_matlab
HoriFujimotoLab/AcqTools,30,2016-08-24T04:28:03,2020-10-28T21:22:20,1526.704363425926,3,True,True,1,https://github.com/HoriFujimotoLab/AcqTools
HoriFujimotoLab/FdiTools,30,2019-12-16T16:40:32,2022-12-19T07:15:51,1098.6078587962963,4,True,True,5,https://github.com/HoriFujimotoLab/FdiTools
HowardGoldowsky/LaplaceAI,23,2021-04-04T00:58:05,2021-05-16T19:29:28,42.77179398148148,2,True,True,1,https://github.com/HowardGoldowsky/LaplaceAI
Hriste/Search_Swarm_Sim,7,2016-11-30T23:48:44,2016-12-26T20:40:11,25.8690625,2,True,True,1,https://github.com/Hriste/Search_Swarm_Sim
HritwikSinghal/I-LEACH,20,2020-11-27T20:25:59,2021-03-11T17:21:25,103.8718287037037,2,True,True,6,https://github.com/HritwikSinghal/I-LEACH
HsupoLeng/HippocampalReplay,19,2019-05-21T07:09:00,2019-06-22T15:57:10,32.366782407407406,2,True,True,1,https://github.com/HsupoLeng/HippocampalReplay
Htraez/ExeQu,30,2020-05-22T10:15:53,2020-06-04T09:16:15,12.958587962962962,3,True,True,7,https://github.com/Htraez/ExeQu
HuanYin94/map_compression,30,2019-08-02T07:40:02,2022-07-13T08:27:21,1076.0328587962963,2,True,True,81,https://github.com/HuanYin94/map_compression
Huang-Chuan/magnetic-field-odometry,30,2021-12-06T12:54:39,2023-10-18T15:20:04,681.1009837962963,3,True,True,8,https://github.com/Huang-Chuan/magnetic-field-odometry
Huang0035/RRT-and-RRT-star-plus-APF,30,2022-12-17T02:24:05,2024-01-28T07:33:36,407.2149421296296,2,True,True,50,https://github.com/Huang0035/RRT-and-RRT-star-plus-APF
Huang15/Team-project,29,2023-07-03T19:26:37,2023-07-11T19:35:50,8.006400462962963,4,True,True,3,https://github.com/Huang15/Team-project
HuangCongQing/Algorithms_MathModels,30,2018-02-08T15:05:48,2022-12-25T17:27:52,1781.0986574074077,3,True,True,1931,https://github.com/HuangCongQing/Algorithms_MathModels
HuanglabPurdue/INSPR,30,2020-03-10T13:19:39,2021-07-24T01:35:03,500.5106944444444,2,True,True,5,https://github.com/HuanglabPurdue/INSPR
HuanglabPurdue/smNet,21,2018-10-30T13:07:49,2019-12-04T04:00:46,399.6201041666667,2,True,True,7,https://github.com/HuanglabPurdue/smNet
Huawei-UTwente/BioMechPro-WearableSystemValidation,15,2022-05-01T19:20:49,2023-05-11T07:34:04,374.50920138888887,2,True,True,2,https://github.com/Huawei-UTwente/BioMechPro-WearableSystemValidation
HuberSleepLab/Hd-SleepCleaner,30,2022-07-22T08:05:15,2023-12-16T15:31:06,512.3096180555556,2,True,True,1,https://github.com/HuberSleepLab/Hd-SleepCleaner
HuberSleepLab/Matcycle,30,2023-08-23T12:57:12,2023-11-27T14:04:17,96.04658564814817,2,True,True,1,https://github.com/HuberSleepLab/Matcycle
HughWXY/ntools_elec,30,2019-03-01T20:22:26,2021-07-19T14:49:35,870.7688541666666,4,True,True,6,https://github.com/HughWXY/ntools_elec
HugoBruhier/CooledAblationMatLab,7,2018-02-03T12:11:27,2018-03-22T13:29:47,47.05439814814815,2,True,True,4,https://github.com/HugoBruhier/CooledAblationMatLab
HugoMata/Robotics_Simulator,30,2022-02-06T15:21:22,2022-02-17T02:55:46,10.482222222222225,4,True,True,1,https://github.com/HugoMata/Robotics_Simulator
HugoNjb/autoERP,30,2020-09-10T10:10:18,2021-03-30T06:35:11,200.850613425926,2,True,True,1,https://github.com/HugoNjb/autoERP
Huizerd/IN4393-16_Computer_Vision,30,2018-06-11T17:24:37,2019-05-01T20:55:12,324.1462384259259,2,True,True,1,https://github.com/Huizerd/IN4393-16_Computer_Vision
HukLab/PLDAPS,30,2020-11-18T20:39:12,2022-03-01T17:32:45,467.8705208333333,2,True,True,7,https://github.com/HukLab/PLDAPS
HullLab/AutoMorph,30,2017-06-16T12:55:51,2020-04-14T17:13:01,1033.1785879629629,2,True,True,25,https://github.com/HullLab/AutoMorph
HumanAugmentationLab/HALBCI,30,2019-10-08T22:24:09,2020-05-01T14:04:52,205.65327546296297,3,True,True,3,https://github.com/HumanAugmentationLab/HALBCI
HumanAugmentationLab/fEMGval,16,2020-04-05T02:56:52,2020-06-11T14:19:10,67.47381944444444,2,True,True,1,https://github.com/HumanAugmentationLab/fEMGval
Humphries-Lab/Bayesian-map-of-striatum-circuitry,16,2021-02-22T16:16:05,2024-02-05T13:26:46,1077.8824189814816,3,True,True,1,https://github.com/Humphries-Lab/Bayesian-map-of-striatum-circuitry
Humphries-Lab/Bayesian_Strategy_Analysis_MATLAB,26,2022-03-31T08:42:06,2023-02-20T19:43:54,326.45958333333334,2,True,True,3,https://github.com/Humphries-Lab/Bayesian_Strategy_Analysis_MATLAB
Humphries-Lab/Bayesian_strategy_analysis_Paper,11,2023-01-17T11:38:01,2024-01-11T10:18:02,358.9444560185185,3,True,True,1,https://github.com/Humphries-Lab/Bayesian_strategy_analysis_Paper
HunjaeJung/tues9-ml-study,30,2016-10-19T00:49:19,2017-05-14T05:28:07,207.19361111111112,5,True,True,1,https://github.com/HunjaeJung/tues9-ml-study
HusainKapadia/AudioProcess,30,2018-06-14T15:33:15,2018-06-26T19:06:45,12.14826388888889,2,True,True,1,https://github.com/HusainKapadia/AudioProcess
HuynhLam/Biosignal-I,14,2016-12-06T16:33:07,2017-11-11T22:56:22,340.2661458333333,2,True,True,2,https://github.com/HuynhLam/Biosignal-I
Hv0nnus/suivit_de_cible,30,2017-11-18T17:59:08,2018-06-28T10:15:40,221.67814814814813,2,True,True,1,https://github.com/Hv0nnus/suivit_de_cible
HybridRobotics/CBF-CLF-Helper,25,2020-08-20T04:20:30,2021-07-27T22:45:46,341.7675462962963,4,True,True,179,https://github.com/HybridRobotics/CBF-CLF-Helper
HybridRobotics/NMPC-DCLF-DCBF,23,2021-06-09T03:37:09,2023-03-11T04:47:03,640.0485416666667,2,True,True,175,https://github.com/HybridRobotics/NMPC-DCLF-DCBF
HybridRobotics/ball-and-beam-project,13,2022-04-12T00:38:26,2022-04-25T21:59:22,13.889537037037035,2,True,True,3,https://github.com/HybridRobotics/ball-and-beam-project
HybridRobotics/geometric-toolbox,30,2017-08-01T08:58:34,2021-08-25T10:22:17,1485.058136574074,4,True,True,15,https://github.com/HybridRobotics/geometric-toolbox
HybridSystemsLab/HybridPID,9,2018-02-20T18:43:25,2018-03-20T20:32:57,28.076064814814814,2,True,True,1,https://github.com/HybridSystemsLab/HybridPID
HydroComplexity/MLCan2.0,30,2020-03-26T18:24:00,2020-07-11T19:29:45,107.04565972222224,3,True,True,3,https://github.com/HydroComplexity/MLCan2.0
HydroComplexity/TIPNet,30,2016-11-08T21:43:04,2021-03-25T14:47:30,1597.711412037037,2,True,True,8,https://github.com/HydroComplexity/TIPNet
Hydropic/Hiwi,30,2023-01-08T20:36:45,2023-01-26T20:00:01,17.97449074074074,4,True,True,1,https://github.com/Hydropic/Hiwi
HydroxideX/Speech-Emotion-Recognition,30,2020-03-24T19:43:07,2020-04-10T11:18:37,16.649652777777778,3,True,True,1,https://github.com/HydroxideX/Speech-Emotion-Recognition
Hyp-ed/dynamics-2018,30,2018-11-06T16:38:24,2019-06-05T13:27:16,210.86726851851853,4,True,True,4,https://github.com/Hyp-ed/dynamics-2018
Hyp-ed/shell-optimisation-20-21,12,2020-10-16T15:21:10,2021-09-17T10:46:05,335.8089699074074,3,True,True,1,https://github.com/Hyp-ed/shell-optimisation-20-21
Hyrtsi/Robotics-Improved-Q-Learning-Project,14,2016-11-15T08:19:14,2017-01-30T12:05:55,76.15741898148148,2,True,True,1,https://github.com/Hyrtsi/Robotics-Improved-Q-Learning-Project
HyukpyoHong/Queuing_timedelay,12,2020-09-21T01:38:42,2020-12-24T15:47:18,94.58930555555555,2,True,True,1,https://github.com/HyukpyoHong/Queuing_timedelay
I-STAR/MTFTools,22,2020-02-01T18:54:38,2022-05-05T18:25:46,823.9799537037037,2,True,True,5,https://github.com/I-STAR/MTFTools
I2Cvb/protoclass_matlab,30,2016-03-21T19:32:13,2017-01-27T12:43:34,311.7162152777778,3,True,True,1,https://github.com/I2Cvb/protoclass_matlab
IANW-Projects/InductionEq,30,2018-09-20T17:31:20,2019-02-04T09:20:25,136.65908564814814,4,True,True,7,https://github.com/IANW-Projects/InductionEq
IAWG-CSBC-PSON/hack2022-02-segmentation,20,2022-01-14T16:25:18,2023-10-30T17:55:04,654.0623379629629,5,True,True,3,https://github.com/IAWG-CSBC-PSON/hack2022-02-segmentation
IBM/RandomWarpingSeries,7,2018-08-20T03:55:29,2019-01-21T15:19:24,154.47494212962962,3,True,True,20,https://github.com/IBM/RandomWarpingSeries
IBM2015/data,5,2018-11-24T06:59:48,2018-11-30T02:49:09,5.8259375,3,True,True,1,https://github.com/IBM2015/data
IBiomag/CP_connectivity,16,2021-06-23T11:38:32,2021-07-05T12:36:35,12.0403125,3,True,True,4,https://github.com/IBiomag/CP_connectivity
ICB-DCM/MEMOIR,30,2016-09-09T16:48:01,2022-08-03T19:49:45,2154.126203703704,6,True,True,2,https://github.com/ICB-DCM/MEMOIR
ICB-DCM/PESTO,30,2018-07-19T07:46:21,2020-03-02T12:42:03,592.2053472222223,7,True,True,27,https://github.com/ICB-DCM/PESTO
ICB-DCM/SBMLimporter,9,2017-07-25T12:04:52,2022-11-02T08:06:49,1925.8346875,3,True,True,1,https://github.com/ICB-DCM/SBMLimporter
ICEResearch/V2VSecurity,12,2020-01-11T02:50:44,2020-04-28T20:38:52,108.74175925925924,2,True,True,2,https://github.com/ICEResearch/V2VSecurity
ICESat2-Bathymetry/Information,29,2022-08-24T03:34:26,2023-10-06T16:53:39,408.55501157407406,2,True,True,21,https://github.com/ICESat2-Bathymetry/Information
ICRC-Models/AAPPS,30,2018-04-04T22:03:02,2019-06-28T01:04:59,449.12635416666666,3,True,True,1,https://github.com/ICRC-Models/AAPPS
ICRC-Models/HHCoM,30,2022-06-02T19:09:58,2023-08-10T18:22:24,433.9669675925926,3,True,True,2,https://github.com/ICRC-Models/HHCoM
IDEALLab/IH-GAN_CMAME_2022,13,2022-04-29T05:32:25,2022-07-22T19:46:10,84.59288194444444,2,True,True,14,https://github.com/IDEALLab/IH-GAN_CMAME_2022
IDM-UWB/MDM_SYSID2024,6,2023-12-06T08:28:57,2024-01-31T13:02:40,56.19008101851852,3,True,True,1,https://github.com/IDM-UWB/MDM_SYSID2024
IDU-CVLab/Distortion-Detection,30,2022-10-08T14:35:51,2023-12-14T07:35:15,431.7079166666667,2,True,True,2,https://github.com/IDU-CVLab/Distortion-Detection
IEMWorks/DSP_Sem_6,13,2018-02-15T16:43:17,2018-05-11T11:01:19,84.76252314814815,2,True,True,1,https://github.com/IEMWorks/DSP_Sem_6
IENT/MatlabSubmit,9,2017-07-05T14:37:42,2018-08-03T13:15:46,393.9431018518519,3,True,True,1,https://github.com/IENT/MatlabSubmit
IES-SARLab/SBATool,30,2023-09-30T13:42:55,2023-10-05T08:34:52,4.786076388888889,2,True,True,4,https://github.com/IES-SARLab/SBATool
IESDL/BOATS,21,2017-10-31T11:15:22,2020-06-24T20:22:44,967.3801157407408,3,True,True,1,https://github.com/IESDL/BOATS
IHAB-RL/IHAB_DataExtraction,30,2019-10-14T11:45:37,2019-10-22T09:55:54,7.92380787037037,2,True,True,1,https://github.com/IHAB-RL/IHAB_DataExtraction
IIP-Group/BEACHES-simulator,7,2020-09-08T09:15:46,2021-07-25T03:14:50,319.7493518518518,2,True,True,9,https://github.com/IIP-Group/BEACHES-simulator
IIP-Group/massiveMIMOdetection,13,2020-10-29T14:11:01,2020-12-21T12:54:39,52.94696759259259,2,True,True,23,https://github.com/IIP-Group/massiveMIMOdetection
IIT-Lab/LTEV2V,30,2019-03-18T00:11:44,2019-04-15T05:44:20,28.23097222222222,2,True,True,1,https://github.com/IIT-Lab/LTEV2V
IIT-Lab/mmWave_Comm_Simulator,30,2018-06-03T14:45:11,2018-08-09T21:32:53,67.283125,3,True,True,7,https://github.com/IIT-Lab/mmWave_Comm_Simulator
IITISoC-IVR/PathPlanning-IVR5,5,2023-07-23T15:55:18,2023-08-05T17:51:54,13.080972222222222,2,True,True,1,https://github.com/IITISoC-IVR/PathPlanning-IVR5
IJalonRojas/TrackMPD,30,2023-03-10T11:02:03,2023-12-08T15:37:12,273.1910763888889,2,True,True,19,https://github.com/IJalonRojas/TrackMPD
IKIGAI-Studios/SCI-H,30,2022-11-17T08:56:34,2023-04-17T21:07:04,151.50729166666667,2,True,True,3,https://github.com/IKIGAI-Studios/SCI-H
IMATI-RS/SDB,30,2023-05-23T07:45:04,2023-06-22T08:53:13,30.047326388888887,2,True,True,2,https://github.com/IMATI-RS/SDB
IMDEANetworksWNG/MikroTik-mD-Track,6,2021-07-28T14:44:58,2021-11-04T15:33:04,99.03340277777778,2,True,True,3,https://github.com/IMDEANetworksWNG/MikroTik-mD-Track
IMFS-MMB/mmb-gui-mlab,16,2018-02-16T12:35:41,2018-06-19T23:06:02,123.43774305555556,4,True,True,3,https://github.com/IMFS-MMB/mmb-gui-mlab
IMFS-MMB/mmb-rep,30,2017-09-07T15:45:33,2020-06-13T10:31:34,1009.7819560185184,7,True,True,43,https://github.com/IMFS-MMB/mmb-rep
IMMM-SFA/burleyson-etal_2020_energy,30,2020-06-23T17:44:14,2021-04-30T20:59:11,311.1353819444444,2,True,True,1,https://github.com/IMMM-SFA/burleyson-etal_2020_energy
